agency_cd,site_no,Date,q_cfs,X_00060_00003_cd
USGS,01463500,2010-12-28,7900,A e
USGS,01463500,2010-12-29,7940,A
USGS,01463500,2010-12-30,7680,A
USGS,01463500,2010-12-31,7650,A
USGS,01463500,2011-01-01,7240,A
USGS,01463500,2011-01-02,7030,A
USGS,01463500,2011-01-03,7170,A
USGS,01463500,2011-01-04,7180,A
USGS,01463500,2011-01-05,7610,A
USGS,01463500,2011-01-06,7350,A
USGS,01463500,2011-01-07,6640,A
USGS,01463500,2011-01-08,6320,A
USGS,01463500,2011-01-09,6110,A
USGS,01463500,2011-01-10,5510,A
USGS,01463500,2011-01-11,4570,A
USGS,01463500,2011-01-12,5650,A
USGS,01463500,2011-01-13,6730,A
USGS,01463500,2011-01-14,5890,A
USGS,01463500,2011-01-15,5150,A
USGS,01463500,2011-01-16,4850,A e
USGS,01463500,2011-01-17,4700,A e
USGS,01463500,2011-01-18,4500,A
USGS,01463500,2011-01-19,5330,A
USGS,01463500,2011-01-20,7110,A
USGS,01463500,2011-01-21,7550,A
USGS,01463500,2011-01-22,7010,A
USGS,01463500,2011-01-23,6100,A e
USGS,01463500,2011-01-24,6050,A e
USGS,01463500,2011-01-25,5500,A e
USGS,01463500,2011-01-26,6600,A e
USGS,01463500,2011-01-27,6550,A e
USGS,01463500,2011-01-28,6500,A e
USGS,01463500,2011-01-29,6500,A e
USGS,01463500,2011-01-30,10500,A
USGS,01463500,2011-01-31,8450,A
USGS,01463500,2011-02-01,6460,A
USGS,01463500,2011-02-02,6390,A
USGS,01463500,2011-02-03,7360,A
USGS,01463500,2011-02-04,7620,A
USGS,01463500,2011-02-05,6870,A
USGS,01463500,2011-02-06,7610,A
USGS,01463500,2011-02-07,8070,A
USGS,01463500,2011-02-08,7980,A
USGS,01463500,2011-02-09,8680,A
USGS,01463500,2011-02-10,7580,A
USGS,01463500,2011-02-11,6840,A
USGS,01463500,2011-02-12,5950,A
USGS,01463500,2011-02-13,5770,A
USGS,01463500,2011-02-14,5600,A
USGS,01463500,2011-02-15,6810,A
USGS,01463500,2011-02-16,7040,A
USGS,01463500,2011-02-17,7450,A
USGS,01463500,2011-02-18,11100,A
USGS,01463500,2011-02-19,16100,A
USGS,01463500,2011-02-20,15200,A
USGS,01463500,2011-02-21,14600,A
USGS,01463500,2011-02-22,14200,A
USGS,01463500,2011-02-23,12700,A
USGS,01463500,2011-02-24,11400,A
USGS,01463500,2011-02-25,16300,A
USGS,01463500,2011-02-26,23200,A
USGS,01463500,2011-02-27,21300,A
USGS,01463500,2011-02-28,22700,A
USGS,01463500,2011-03-01,26400,A
USGS,01463500,2011-03-02,29700,A
USGS,01463500,2011-03-03,27400,A
USGS,01463500,2011-03-04,22900,A
USGS,01463500,2011-03-05,20100,A
USGS,01463500,2011-03-06,22400,A
USGS,01463500,2011-03-07,79200,A
USGS,01463500,2011-03-08,100000,A
USGS,01463500,2011-03-09,62100,A
USGS,01463500,2011-03-10,50800,A
USGS,01463500,2011-03-11,103000,A
USGS,01463500,2011-03-12,138000,A
USGS,01463500,2011-03-13,93500,A
USGS,01463500,2011-03-14,68600,A
USGS,01463500,2011-03-15,56000,A
USGS,01463500,2011-03-16,48600,A
USGS,01463500,2011-03-17,45100,A
USGS,01463500,2011-03-18,40400,A
USGS,01463500,2011-03-19,36600,A
USGS,01463500,2011-03-20,37900,A
USGS,01463500,2011-03-21,35000,A
USGS,01463500,2011-03-22,32900,A
USGS,01463500,2011-03-23,31300,A
USGS,01463500,2011-03-24,33400,A
USGS,01463500,2011-03-25,30300,A
USGS,01463500,2011-03-26,26900,A
USGS,01463500,2011-03-27,23900,A
USGS,01463500,2011-03-28,21000,A
USGS,01463500,2011-03-29,19700,A
USGS,01463500,2011-03-30,18700,A
USGS,01463500,2011-03-31,18300,A
USGS,01463500,2011-04-01,17700,A
USGS,01463500,2011-04-02,18300,A
USGS,01463500,2011-04-03,18700,A
USGS,01463500,2011-04-04,18000,A
USGS,01463500,2011-04-05,18100,A
USGS,01463500,2011-04-06,20500,A
USGS,01463500,2011-04-07,24800,A
USGS,01463500,2011-04-08,24600,A
USGS,01463500,2011-04-09,23700,A
USGS,01463500,2011-04-10,21300,A
USGS,01463500,2011-04-11,19500,A
USGS,01463500,2011-04-12,19200,A
USGS,01463500,2011-04-13,25000,A
USGS,01463500,2011-04-14,27600,A
USGS,01463500,2011-04-15,26300,A
USGS,01463500,2011-04-16,24300,A
USGS,01463500,2011-04-17,52700,A
USGS,01463500,2011-04-18,57100,A
USGS,01463500,2011-04-19,48500,A
USGS,01463500,2011-04-20,42500,A
USGS,01463500,2011-04-21,39400,A
USGS,01463500,2011-04-22,34400,A
USGS,01463500,2011-04-23,30300,A
USGS,01463500,2011-04-24,29100,A
USGS,01463500,2011-04-25,34500,A
USGS,01463500,2011-04-26,30200,A
USGS,01463500,2011-04-27,33200,A
USGS,01463500,2011-04-28,41500,A
USGS,01463500,2011-04-29,60300,A
USGS,01463500,2011-04-30,61500,A
USGS,01463500,2011-05-01,46600,A
USGS,01463500,2011-05-02,36200,A
USGS,01463500,2011-05-03,30400,A
USGS,01463500,2011-05-04,27500,A
USGS,01463500,2011-05-05,29700,A
USGS,01463500,2011-05-06,31800,A
USGS,01463500,2011-05-07,27500,A
USGS,01463500,2011-05-08,22800,A
USGS,01463500,2011-05-09,20300,A
USGS,01463500,2011-05-10,18300,A
USGS,01463500,2011-05-11,16400,A
USGS,01463500,2011-05-12,14800,A
USGS,01463500,2011-05-13,13500,A
USGS,01463500,2011-05-14,12300,A
USGS,01463500,2011-05-15,11700,A
USGS,01463500,2011-05-16,13400,A
USGS,01463500,2011-05-17,14200,A
USGS,01463500,2011-05-18,18500,A
USGS,01463500,2011-05-19,24000,A
USGS,01463500,2011-05-20,42200,A
USGS,01463500,2011-05-21,49000,A
USGS,01463500,2011-05-22,44000,A
USGS,01463500,2011-05-23,35400,A
USGS,01463500,2011-05-24,33500,A
USGS,01463500,2011-05-25,30800,A
USGS,01463500,2011-05-26,26900,A
USGS,01463500,2011-05-27,22600,A
USGS,01463500,2011-05-28,20900,A
USGS,01463500,2011-05-29,19200,A
USGS,01463500,2011-05-30,17200,A
USGS,01463500,2011-05-31,16300,A
USGS,01463500,2011-06-01,18900,A
USGS,01463500,2011-06-02,17000,A
USGS,01463500,2011-06-03,14200,A
USGS,01463500,2011-06-04,11900,A
USGS,01463500,2011-06-05,10500,A
USGS,01463500,2011-06-06,9320,A
USGS,01463500,2011-06-07,8600,A
USGS,01463500,2011-06-08,8370,A
USGS,01463500,2011-06-09,7840,A
USGS,01463500,2011-06-10,7970,A
USGS,01463500,2011-06-11,7830,A
USGS,01463500,2011-06-12,8490,A
USGS,01463500,2011-06-13,8520,A
USGS,01463500,2011-06-14,11000,A
USGS,01463500,2011-06-15,10900,A
USGS,01463500,2011-06-16,9810,A
USGS,01463500,2011-06-17,10000,A
USGS,01463500,2011-06-18,11300,A
USGS,01463500,2011-06-19,11000,A
USGS,01463500,2011-06-20,9550,A
USGS,01463500,2011-06-21,8150,A
USGS,01463500,2011-06-22,7650,A
USGS,01463500,2011-06-23,7940,A
USGS,01463500,2011-06-24,22700,A
USGS,01463500,2011-06-25,37400,A
USGS,01463500,2011-06-26,35300,A
USGS,01463500,2011-06-27,25300,A
USGS,01463500,2011-06-28,19000,A
USGS,01463500,2011-06-29,15600,A
USGS,01463500,2011-06-30,14300,A
USGS,01463500,2011-07-01,15400,A
USGS,01463500,2011-07-02,12400,A
USGS,01463500,2011-07-03,10400,A
USGS,01463500,2011-07-04,14900,A
USGS,01463500,2011-07-05,28600,A
USGS,01463500,2011-07-06,21300,A
USGS,01463500,2011-07-07,17300,A
USGS,01463500,2011-07-08,14800,A
USGS,01463500,2011-07-09,15800,A
USGS,01463500,2011-07-10,16000,A
USGS,01463500,2011-07-11,12900,A
USGS,01463500,2011-07-12,10700,A
USGS,01463500,2011-07-13,9190,A
USGS,01463500,2011-07-14,8280,A
USGS,01463500,2011-07-15,7570,A
USGS,01463500,2011-07-16,6810,A
USGS,01463500,2011-07-17,6420,A
USGS,01463500,2011-07-18,5650,A
USGS,01463500,2011-07-19,5230,A
USGS,01463500,2011-07-20,5490,A
USGS,01463500,2011-07-21,5230,A
USGS,01463500,2011-07-22,5040,A
USGS,01463500,2011-07-23,5010,A
USGS,01463500,2011-07-24,4990,A
USGS,01463500,2011-07-25,5050,A
USGS,01463500,2011-07-26,11700,A
USGS,01463500,2011-07-27,8340,A
USGS,01463500,2011-07-28,7190,A
USGS,01463500,2011-07-29,6600,A
USGS,01463500,2011-07-30,6010,A
USGS,01463500,2011-07-31,5840,A
USGS,01463500,2011-08-01,5790,A
USGS,01463500,2011-08-02,5220,A
USGS,01463500,2011-08-03,4960,A
USGS,01463500,2011-08-04,4980,A
USGS,01463500,2011-08-05,4670,A
USGS,01463500,2011-08-06,4790,A
USGS,01463500,2011-08-07,6780,A
USGS,01463500,2011-08-08,17200,A
USGS,01463500,2011-08-09,14300,A
USGS,01463500,2011-08-10,12300,A
USGS,01463500,2011-08-11,10400,A
USGS,01463500,2011-08-12,10200,A
USGS,01463500,2011-08-13,8870,A
USGS,01463500,2011-08-14,20800,A
USGS,01463500,2011-08-15,23100,A
USGS,01463500,2011-08-16,22000,A
USGS,01463500,2011-08-17,25800,A
USGS,01463500,2011-08-18,21500,A
USGS,01463500,2011-08-19,16400,A
USGS,01463500,2011-08-20,15000,A
USGS,01463500,2011-08-21,14400,A
USGS,01463500,2011-08-22,16100,A
USGS,01463500,2011-08-23,12800,A
USGS,01463500,2011-08-24,10700,A
USGS,01463500,2011-08-25,9960,A
USGS,01463500,2011-08-26,10800,A
USGS,01463500,2011-08-27,14300,A
USGS,01463500,2011-08-28,101000,A
USGS,01463500,2011-08-29,139000,A
USGS,01463500,2011-08-30,107000,A
USGS,01463500,2011-08-31,65300,A
USGS,01463500,2011-09-01,47400,A
USGS,01463500,2011-09-02,35400,A
USGS,01463500,2011-09-03,27400,A
USGS,01463500,2011-09-04,23300,A
USGS,01463500,2011-09-05,21900,A
USGS,01463500,2011-09-06,43800,A
USGS,01463500,2011-09-07,98100,A
USGS,01463500,2011-09-08,167000,A
USGS,01463500,2011-09-09,172000,A
USGS,01463500,2011-09-10,120000,A
USGS,01463500,2011-09-11,76700,A
USGS,01463500,2011-09-12,57500,A
USGS,01463500,2011-09-13,48000,A
USGS,01463500,2011-09-14,42000,A
USGS,01463500,2011-09-15,37200,A
USGS,01463500,2011-09-16,34000,A
USGS,01463500,2011-09-17,29200,A
USGS,01463500,2011-09-18,24600,A
USGS,01463500,2011-09-19,22000,A
USGS,01463500,2011-09-20,19000,A
USGS,01463500,2011-09-21,17000,A
USGS,01463500,2011-09-22,16300,A
USGS,01463500,2011-09-23,17500,A
USGS,01463500,2011-09-24,32300,A
USGS,01463500,2011-09-25,36000,A
USGS,01463500,2011-09-26,30900,A
USGS,01463500,2011-09-27,25700,A
USGS,01463500,2011-09-28,32800,A
USGS,01463500,2011-09-29,74200,A
USGS,01463500,2011-09-30,85100,A
USGS,01463500,2011-10-01,72400,A
USGS,01463500,2011-10-02,55400,A
USGS,01463500,2011-10-03,48900,A
USGS,01463500,2011-10-04,42100,A
USGS,01463500,2011-10-05,36400,A
USGS,01463500,2011-10-06,33300,A
USGS,01463500,2011-10-07,29100,A
USGS,01463500,2011-10-08,25300,A
USGS,01463500,2011-10-09,22200,A
USGS,01463500,2011-10-10,19700,A
USGS,01463500,2011-10-11,18200,A
USGS,01463500,2011-10-12,16100,A
USGS,01463500,2011-10-13,15500,A
USGS,01463500,2011-10-14,16600,A
USGS,01463500,2011-10-15,23100,A
USGS,01463500,2011-10-16,26200,A
USGS,01463500,2011-10-17,23600,A
USGS,01463500,2011-10-18,21700,A
USGS,01463500,2011-10-19,20800,A
USGS,01463500,2011-10-20,22800,A
USGS,01463500,2011-10-21,21700,A
USGS,01463500,2011-10-22,20600,A
USGS,01463500,2011-10-23,17600,A
USGS,01463500,2011-10-24,16000,A
USGS,01463500,2011-10-25,14800,A
USGS,01463500,2011-10-26,13600,A
USGS,01463500,2011-10-27,12800,A
USGS,01463500,2011-10-28,13500,A
USGS,01463500,2011-10-29,14900,A
USGS,01463500,2011-10-30,17700,A
USGS,01463500,2011-10-31,19100,A
USGS,01463500,2011-11-01,18900,A
USGS,01463500,2011-11-02,18600,A
USGS,01463500,2011-11-03,17800,A
USGS,01463500,2011-11-04,16700,A
USGS,01463500,2011-11-05,15800,A
USGS,01463500,2011-11-06,14700,A
USGS,01463500,2011-11-07,13200,A
USGS,01463500,2011-11-08,12500,A
USGS,01463500,2011-11-09,12400,A
USGS,01463500,2011-11-10,12100,A
USGS,01463500,2011-11-11,11900,A
USGS,01463500,2011-11-12,11500,A
USGS,01463500,2011-11-13,11100,A
USGS,01463500,2011-11-14,10400,A
USGS,01463500,2011-11-15,10000,A
USGS,01463500,2011-11-16,10300,A
USGS,01463500,2011-11-17,13600,A
USGS,01463500,2011-11-18,13800,A
USGS,01463500,2011-11-19,12900,A
USGS,01463500,2011-11-20,11700,A
USGS,01463500,2011-11-21,10800,A
USGS,01463500,2011-11-22,11000,A
USGS,01463500,2011-11-23,38500,A
USGS,01463500,2011-11-24,48000,A
USGS,01463500,2011-11-25,40800,A
USGS,01463500,2011-11-26,30300,A
USGS,01463500,2011-11-27,24400,A
USGS,01463500,2011-11-28,21700,A
USGS,01463500,2011-11-29,21200,A
USGS,01463500,2011-11-30,29100,A
USGS,01463500,2011-12-01,35600,A
USGS,01463500,2011-12-02,32700,A
USGS,01463500,2011-12-03,26400,A
USGS,01463500,2011-12-04,22000,A
USGS,01463500,2011-12-05,19800,A
USGS,01463500,2011-12-06,18800,A
USGS,01463500,2011-12-07,22200,A
USGS,01463500,2011-12-08,50000,A
USGS,01463500,2011-12-09,60000,A
USGS,01463500,2011-12-10,45400,A
USGS,01463500,2011-12-11,36100,A
USGS,01463500,2011-12-12,31200,A
USGS,01463500,2011-12-13,27100,A
USGS,01463500,2011-12-14,24000,A
USGS,01463500,2011-12-15,21900,A
USGS,01463500,2011-12-16,20400,A
USGS,01463500,2011-12-17,19800,A
USGS,01463500,2011-12-18,18600,A
USGS,01463500,2011-12-19,16900,A
USGS,01463500,2011-12-20,15700,A
USGS,01463500,2011-12-21,15100,A
USGS,01463500,2011-12-22,15300,A
USGS,01463500,2011-12-23,20800,A
USGS,01463500,2011-12-24,21300,A
USGS,01463500,2011-12-25,20600,A
USGS,01463500,2011-12-26,18000,A
USGS,01463500,2011-12-27,17000,A
USGS,01463500,2011-12-28,26600,A
USGS,01463500,2011-12-29,28800,A
USGS,01463500,2011-12-30,26600,A
USGS,01463500,2011-12-31,23000,A
USGS,01463500,2012-01-01,20200,A
USGS,01463500,2012-01-02,18800,A
USGS,01463500,2012-01-03,17900,A
USGS,01463500,2012-01-04,16800,A
USGS,01463500,2012-01-05,15000,A
USGS,01463500,2012-01-06,14000,A
USGS,01463500,2012-01-07,13700,A
USGS,01463500,2012-01-08,13000,A
USGS,01463500,2012-01-09,11900,A
USGS,01463500,2012-01-10,11500,A
USGS,01463500,2012-01-11,11500,A
USGS,01463500,2012-01-12,15500,A
USGS,01463500,2012-01-13,18400,A
USGS,01463500,2012-01-14,18200,A
USGS,01463500,2012-01-15,16700,A
USGS,01463500,2012-01-16,14200,A
USGS,01463500,2012-01-17,12500,A
USGS,01463500,2012-01-18,13200,A
USGS,01463500,2012-01-19,13400,A
USGS,01463500,2012-01-20,12400,A
USGS,01463500,2012-01-21,11600,A
USGS,01463500,2012-01-22,10700,A
USGS,01463500,2012-01-23,10100,A
USGS,01463500,2012-01-24,13000,A
USGS,01463500,2012-01-25,15100,A
USGS,01463500,2012-01-26,16000,A
USGS,01463500,2012-01-27,18400,A
USGS,01463500,2012-01-28,24400,A
USGS,01463500,2012-01-29,29900,A
USGS,01463500,2012-01-30,25100,A
USGS,01463500,2012-01-31,21200,A
USGS,01463500,2012-02-01,18700,A
USGS,01463500,2012-02-02,17900,A
USGS,01463500,2012-02-03,16900,A
USGS,01463500,2012-02-04,16200,A
USGS,01463500,2012-02-05,14800,A
USGS,01463500,2012-02-06,13900,A
USGS,01463500,2012-02-07,13200,A
USGS,01463500,2012-02-08,12700,A
USGS,01463500,2012-02-09,11800,A
USGS,01463500,2012-02-10,11100,A
USGS,01463500,2012-02-11,10600,A
USGS,01463500,2012-02-12,9980,A
USGS,01463500,2012-02-13,9750,A
USGS,01463500,2012-02-14,9090,A
USGS,01463500,2012-02-15,8900,A
USGS,01463500,2012-02-16,8910,A
USGS,01463500,2012-02-17,8990,A
USGS,01463500,2012-02-18,8920,A
USGS,01463500,2012-02-19,8600,A
USGS,01463500,2012-02-20,8250,A
USGS,01463500,2012-02-21,7870,A
USGS,01463500,2012-02-22,7880,A
USGS,01463500,2012-02-23,7770,A
USGS,01463500,2012-02-24,7630,A
USGS,01463500,2012-02-25,8060,A
USGS,01463500,2012-02-26,8360,A
USGS,01463500,2012-02-27,7890,A
USGS,01463500,2012-02-28,7520,A
USGS,01463500,2012-02-29,7530,A
USGS,01463500,2012-03-01,8790,A
USGS,01463500,2012-03-02,8810,A
USGS,01463500,2012-03-03,9310,A
USGS,01463500,2012-03-04,9990,A
USGS,01463500,2012-03-05,10700,A
USGS,01463500,2012-03-06,10900,A
USGS,01463500,2012-03-07,10300,A
USGS,01463500,2012-03-08,9540,A
USGS,01463500,2012-03-09,9200,A
USGS,01463500,2012-03-10,9990,A
USGS,01463500,2012-03-11,13000,A
USGS,01463500,2012-03-12,11900,A
USGS,01463500,2012-03-13,10500,A
USGS,01463500,2012-03-14,9810,A
USGS,01463500,2012-03-15,9580,A
USGS,01463500,2012-03-16,9640,A
USGS,01463500,2012-03-17,9430,A
USGS,01463500,2012-03-18,9030,A
USGS,01463500,2012-03-19,8260,A
USGS,01463500,2012-03-20,7870,A
USGS,01463500,2012-03-21,7860,A
USGS,01463500,2012-03-22,7680,A
USGS,01463500,2012-03-23,7800,A
USGS,01463500,2012-03-24,7310,A
USGS,01463500,2012-03-25,6850,A
USGS,01463500,2012-03-26,6460,A
USGS,01463500,2012-03-27,5900,A
USGS,01463500,2012-03-28,6000,A
USGS,01463500,2012-03-29,5730,A
USGS,01463500,2012-03-30,5550,A
USGS,01463500,2012-03-31,5670,A
USGS,01463500,2012-04-01,6030,A
USGS,01463500,2012-04-02,6120,A
USGS,01463500,2012-04-03,6560,A
USGS,01463500,2012-04-04,6740,A
USGS,01463500,2012-04-05,6260,A
USGS,01463500,2012-04-06,5610,A
USGS,01463500,2012-04-07,5150,A
USGS,01463500,2012-04-08,4830,A
USGS,01463500,2012-04-09,4590,A
USGS,01463500,2012-04-10,4380,A
USGS,01463500,2012-04-11,4260,A
USGS,01463500,2012-04-12,4200,A
USGS,01463500,2012-04-13,4330,A
USGS,01463500,2012-04-14,4210,A
USGS,01463500,2012-04-15,4190,A
USGS,01463500,2012-04-16,4010,A
USGS,01463500,2012-04-17,3940,A
USGS,01463500,2012-04-18,3900,A
USGS,01463500,2012-04-19,3740,A
USGS,01463500,2012-04-20,3580,A
USGS,01463500,2012-04-21,3460,A
USGS,01463500,2012-04-22,3800,A
USGS,01463500,2012-04-23,11600,A
USGS,01463500,2012-04-24,15100,A
USGS,01463500,2012-04-25,16600,A
USGS,01463500,2012-04-26,13200,A
USGS,01463500,2012-04-27,11100,A
USGS,01463500,2012-04-28,9710,A
USGS,01463500,2012-04-29,8780,A
USGS,01463500,2012-04-30,7920,A
USGS,01463500,2012-05-01,7260,A
USGS,01463500,2012-05-02,7260,A
USGS,01463500,2012-05-03,7420,A
USGS,01463500,2012-05-04,8430,A
USGS,01463500,2012-05-05,9100,A
USGS,01463500,2012-05-06,11500,A
USGS,01463500,2012-05-07,10200,A
USGS,01463500,2012-05-08,8970,A
USGS,01463500,2012-05-09,9260,A
USGS,01463500,2012-05-10,15400,A
USGS,01463500,2012-05-11,17200,A
USGS,01463500,2012-05-12,14500,A
USGS,01463500,2012-05-13,12000,A
USGS,01463500,2012-05-14,9970,A
USGS,01463500,2012-05-15,10400,A
USGS,01463500,2012-05-16,28400,A
USGS,01463500,2012-05-17,46900,A
USGS,01463500,2012-05-18,30100,A
USGS,01463500,2012-05-19,21700,A
USGS,01463500,2012-05-20,15900,A
USGS,01463500,2012-05-21,13300,A
USGS,01463500,2012-05-22,12300,A
USGS,01463500,2012-05-23,12800,A
USGS,01463500,2012-05-24,14000,A
USGS,01463500,2012-05-25,14200,A
USGS,01463500,2012-05-26,13100,A
USGS,01463500,2012-05-27,16500,A
USGS,01463500,2012-05-28,16500,A
USGS,01463500,2012-05-29,13000,A
USGS,01463500,2012-05-30,12700,A
USGS,01463500,2012-05-31,12800,A
USGS,01463500,2012-06-01,11400,A
USGS,01463500,2012-06-02,18000,A
USGS,01463500,2012-06-03,20900,A
USGS,01463500,2012-06-04,18600,A
USGS,01463500,2012-06-05,15700,A
USGS,01463500,2012-06-06,14500,A
USGS,01463500,2012-06-07,13000,A
USGS,01463500,2012-06-08,11300,A
USGS,01463500,2012-06-09,10100,A
USGS,01463500,2012-06-10,9400,A
USGS,01463500,2012-06-11,8160,A
USGS,01463500,2012-06-12,7670,A
USGS,01463500,2012-06-13,10500,A
USGS,01463500,2012-06-14,11800,A
USGS,01463500,2012-06-15,11500,A
USGS,01463500,2012-06-16,10100,A
USGS,01463500,2012-06-17,8320,A
USGS,01463500,2012-06-18,7260,A
USGS,01463500,2012-06-19,6960,A
USGS,01463500,2012-06-20,6580,A
USGS,01463500,2012-06-21,6210,A
USGS,01463500,2012-06-22,6390,A
USGS,01463500,2012-06-23,6290,A
USGS,01463500,2012-06-24,5990,A
USGS,01463500,2012-06-25,5630,A
USGS,01463500,2012-06-26,5230,A
USGS,01463500,2012-06-27,4910,A
USGS,01463500,2012-06-28,4520,A
USGS,01463500,2012-06-29,4290,A
USGS,01463500,2012-06-30,4130,A
USGS,01463500,2012-07-01,4160,A
USGS,01463500,2012-07-02,4030,A
USGS,01463500,2012-07-03,3950,A
USGS,01463500,2012-07-04,4070,A
USGS,01463500,2012-07-05,3910,A
USGS,01463500,2012-07-06,3710,A
USGS,01463500,2012-07-07,3670,A
USGS,01463500,2012-07-08,3700,A
USGS,01463500,2012-07-09,3960,A
USGS,01463500,2012-07-10,3830,A
USGS,01463500,2012-07-11,3640,A
USGS,01463500,2012-07-12,3550,A
USGS,01463500,2012-07-13,3430,A
USGS,01463500,2012-07-14,3180,A
USGS,01463500,2012-07-15,3520,A
USGS,01463500,2012-07-16,3550,A
USGS,01463500,2012-07-17,3660,A
USGS,01463500,2012-07-18,3720,A
USGS,01463500,2012-07-19,4010,A
USGS,01463500,2012-07-20,4160,A
USGS,01463500,2012-07-21,4420,A
USGS,01463500,2012-07-22,4110,A
USGS,01463500,2012-07-23,4280,A
USGS,01463500,2012-07-24,3690,A
USGS,01463500,2012-07-25,4240,A
USGS,01463500,2012-07-26,4040,A
USGS,01463500,2012-07-27,4200,A
USGS,01463500,2012-07-28,4340,A
USGS,01463500,2012-07-29,6290,A
USGS,01463500,2012-07-30,6320,A
USGS,01463500,2012-07-31,6410,A
USGS,01463500,2012-08-01,7520,A
USGS,01463500,2012-08-02,6120,A
USGS,01463500,2012-08-03,5200,A
USGS,01463500,2012-08-04,4430,A
USGS,01463500,2012-08-05,4300,A
USGS,01463500,2012-08-06,4450,A
USGS,01463500,2012-08-07,4740,A
USGS,01463500,2012-08-08,4340,A
USGS,01463500,2012-08-09,4110,A
USGS,01463500,2012-08-10,4250,A
USGS,01463500,2012-08-11,4820,A
USGS,01463500,2012-08-12,5150,A
USGS,01463500,2012-08-13,4580,A
USGS,01463500,2012-08-14,4090,A
USGS,01463500,2012-08-15,4020,A
USGS,01463500,2012-08-16,4150,A
USGS,01463500,2012-08-17,4220,A
USGS,01463500,2012-08-18,4830,A
USGS,01463500,2012-08-19,4570,A
USGS,01463500,2012-08-20,4390,A
USGS,01463500,2012-08-21,3800,A
USGS,01463500,2012-08-22,3610,A
USGS,01463500,2012-08-23,3370,A
USGS,01463500,2012-08-24,3190,A
USGS,01463500,2012-08-25,3090,A
USGS,01463500,2012-08-26,2960,A
USGS,01463500,2012-08-27,3430,A
USGS,01463500,2012-08-28,3400,A
USGS,01463500,2012-08-29,2960,A
USGS,01463500,2012-08-30,2910,A
USGS,01463500,2012-08-31,2980,A
USGS,01463500,2012-09-01,3190,A
USGS,01463500,2012-09-02,3260,A
USGS,01463500,2012-09-03,3520,A
USGS,01463500,2012-09-04,3610,A
USGS,01463500,2012-09-05,4660,A
USGS,01463500,2012-09-06,10200,A
USGS,01463500,2012-09-07,7410,A
USGS,01463500,2012-09-08,5890,A
USGS,01463500,2012-09-09,5470,A
USGS,01463500,2012-09-10,5390,A
USGS,01463500,2012-09-11,4500,A
USGS,01463500,2012-09-12,3970,A
USGS,01463500,2012-09-13,3530,A
USGS,01463500,2012-09-14,3430,A
USGS,01463500,2012-09-15,3510,A
USGS,01463500,2012-09-16,3180,A
USGS,01463500,2012-09-17,2990,A
USGS,01463500,2012-09-18,2960,A
USGS,01463500,2012-09-19,17500,A
USGS,01463500,2012-09-20,29700,A
USGS,01463500,2012-09-21,22800,A
USGS,01463500,2012-09-22,15900,A
USGS,01463500,2012-09-23,12000,A
USGS,01463500,2012-09-24,10500,A
USGS,01463500,2012-09-25,9110,A
USGS,01463500,2012-09-26,7100,A
USGS,01463500,2012-09-27,6350,A
USGS,01463500,2012-09-28,6180,A
USGS,01463500,2012-09-29,6260,A
USGS,01463500,2012-09-30,6940,A
USGS,01463500,2012-10-01,8520,A
USGS,01463500,2012-10-02,7300,A
USGS,01463500,2012-10-03,11400,A
USGS,01463500,2012-10-04,10800,A
USGS,01463500,2012-10-05,10300,A
USGS,01463500,2012-10-06,9600,A
USGS,01463500,2012-10-07,9050,A
USGS,01463500,2012-10-08,8260,A
USGS,01463500,2012-10-09,7690,A
USGS,01463500,2012-10-10,7110,A
USGS,01463500,2012-10-11,6600,A
USGS,01463500,2012-10-12,6350,A
USGS,01463500,2012-10-13,5760,A
USGS,01463500,2012-10-14,5490,A
USGS,01463500,2012-10-15,5220,A
USGS,01463500,2012-10-16,5470,A
USGS,01463500,2012-10-17,5540,A
USGS,01463500,2012-10-18,5330,A
USGS,01463500,2012-10-19,5990,A
USGS,01463500,2012-10-20,15400,A
USGS,01463500,2012-10-21,28900,A
USGS,01463500,2012-10-22,20700,A
USGS,01463500,2012-10-23,16300,A
USGS,01463500,2012-10-24,14500,A
USGS,01463500,2012-10-25,13300,A
USGS,01463500,2012-10-26,13800,A
USGS,01463500,2012-10-27,13500,A
USGS,01463500,2012-10-28,13400,A
USGS,01463500,2012-10-29,14400,A
USGS,01463500,2012-10-30,20500,A e
USGS,01463500,2012-10-31,25800,A
USGS,01463500,2012-11-01,28600,A
USGS,01463500,2012-11-02,26500,A
USGS,01463500,2012-11-03,21300,A
USGS,01463500,2012-11-04,17600,A
USGS,01463500,2012-11-05,14900,A
USGS,01463500,2012-11-06,13200,A
USGS,01463500,2012-11-07,12500,A
USGS,01463500,2012-11-08,11700,A
USGS,01463500,2012-11-09,10800,A
USGS,01463500,2012-11-10,10100,A
